Timestamp,Temperature (°C),Vibration (mm/s),Pressure (bar),Flow Rate (L/min),Efficiency (%)
2024-01-02 20:38:00,75.90234070915604,1.2839857275404487,2.333621825633538,111.76722546469837,91.40277831152505
2024-01-04 05:05:00,76.13271375465499,0.8451069482700665,3.223149607850157,159.641592368992,70.02963145116264
2024-01-04 10:29:00,81.48958252830381,0.39218101816717166,1.8684645061199663,448.5811772973127,79.9611610747923
2024-01-03 07:28:00,81.31288703482075,3.774067838238649,2.4025290061768207,251.17487855220824,89.61254222197091
2024-01-03 07:37:00,74.71248515602542,1.6734571094709447,1.517818188825787,1.7016596291365893,71.43696534792403
2024-01-01 09:49:00,72.62257629405279,3.1903945326924106,2.068280586622131,242.89594029954182,89.12541938950173
2024-01-01 04:11:00,71.68083448587154,2.068735236929522,2.4163189522436923,348.26941848960394,73.5289048391309
2024-01-03 18:13:00,73.7946838876711,5.167618791176844,3.3185796768512255,101.97311714407098,81.6988733286196
2024-01-02 03:10:00,72.829833228382,5.930747599084393,2.1339031304967024,479.35758091701535,65.97080348435233
2024-01-01 09:07:00,77.76813704679115,2.616694589620082,2.844817105425456,321.68413384233975,81.61892402870703
2024-01-01 00:35:00,77.10154908742602,6.934826310210267,3.1679336107636935,252.38682825946856,66.62184136024062
2024-01-03 08:02:00,77.95900595572508,1.2726743334769914,2.1530594626073394,445.32814228859195,89.29912571586486
2024-01-02 01:13:00,81.29641855718084,1.1651176621080044,1.838456403390182,298.645327363605,74.46890307328272
2024-01-03 23:57:00,84.31434560700089,2.7693390330793473,2.6823882882532835,137.16640360398,93.63539334234133
2024-01-01 00:39:00,75.62331696703778,3.3736313537772427,2.0687676967942474,465.13705316573805,81.17593765540626
2024-01-04 08:19:00,80.49731885697827,5.845052587161524,2.8049042183784323,254.63616761874624,88.03569794099107
2024-01-03 09:45:00,73.24169908082892,2.3283820753393436,1.7694020866705273,328.7725246991474,
2024-01-02 05:20:00,,3.0096073815982156,1.8031896873505193,477.7582914053941,77.30485149017935
2024-01-02 14:24:00,80.30754578587923,13.987552145366504,2.85184613677684,218.0457428803784,85.08148775682234
2024-01-03 14:03:00,80.04207984971495,1.046324552121785,3.4471188799438783,171.1992719709756,79.72303455352416
2024-01-03 06:44:00,75.47034920595762,1.9384784013177732,1.993792628359322,446.14942559291916,
2024-01-04 11:13:00,71.65820918004556,3.489784311384023,2.9278256686405424,308.81001277585403,84.49085731327817
nan,68.02735781067261,8.176285331903316,2.564081223606637,378.0607158356582,94.1086542779335
2024-01-03 02:32:00,74.79981396239451,1.6744444123412547,3.1876830657326765,144.25736064159133,89.45202888144821
2024-01-03 00:58:00,82.66506271124591,0.5621141651362898,2.277771984754581,378.49450574987384,63.59103454291602
2024-01-03 02:39:00,73.45077549317963,6.936850815434726,3.443427992059064,329.6318813636184,93.00029155629947
2024-01-04 05:35:00,78.92563292730027,1.5290853102359345,1.664793737793732,231.11677541006648,68.96092054954481
2024-01-02 18:25:00,79.21975700259466,1.1581086398246816,3.469295673883689,439.8460559453309,63.416433845317385
2024-01-02 19:12:00,73.58156889536414,1.7343405417006375,3.192474622760553,284.22269070954565,61.74836275852941
2024-01-01 19:48:00,81.5817241875976,1.2589610016219126,3.2329162554953514,263.5075727911292,73.80622138308074
2024-01-03 01:26:00,60.45669627759748,3.37896454163028,3.184806875157374,173.360620236677,70.68972721133683
2024-01-01 17:57:00,68.88624860630912,4.426827997799265,3.223727357639345,201.85599139478887,62.380093856467056
2024-01-01 01:47:00,70.42183851820771,2.4542618736748194,3.130305190636812,209.30001729281133,60.00053498837994
2024-01-01 21:55:00,70.90142488566305,2.0723869868513893,3.2990342724546156,262.3188979218925,66.2543452737123
2024-01-03 05:07:00,76.68131475592948,5.028352690917805,2.4216014827645744,300.336120767955,67.35180863618693
2024-01-02 21:53:00,76.45018901526952,1.3011369735489946,3.3785818940368255,496.1173632958414,84.90031435193765
2024-01-04 07:13:00,76.96995286087504,1.2721871986500906,2.2699257061464517,318.00336888919867,74.46546174999581
2024-01-01 20:31:00,77.98040747066244,2.504852229822156,2.9570332486686897,286.85751050555155,74.34255649959809
2024-01-02 23:56:00,70.24947715427176,0.7113243396626573,2.920705153276617,355.8912828246265,89.55280182894707
2024-01-01 05:23:00,68.9091196659634,0.6004786423775884,3.141793004737596,402.2277850854801,71.73600952952252
2024-01-01 13:19:00,76.98159841003931,1.6204739105608907,2.9767652716309208,491.75781791470473,68.74582455869168
2024-01-03 11:30:00,71.8488396317678,1.9366738241474502,1.5707590139407823,499.23818043672014,67.06155244661642
2024-01-03 00:14:00,67.14762477316015,5.25478118918928,2.978305665198268,444.35737750314007,83.84879353298703
2024-01-03 00:47:00,79.85672142270741,2.186357110625398,1.5465935328355045,117.01709721791364,
nan,81.9755095325115,1.6493225049410039,2.5664606238541445,116.770405628036,82.67781051061115
2024-01-01 16:11:00,82.7858044484933,0.8626905751471945,3.1778986139660246,229.2445114022827,81.80327207149737
2024-01-02 04:07:00,75.9350386073736,4.70994662535553,3.1591503212837813,447.14842798561784,81.15762106172447
2024-01-03 11:35:00,78.12966047986451,1.4990859942405794,3.1826259825160435,4.807567393661891,74.56063978714249
2024-01-02 09:40:00,81.84934111680955,1.1775663669344647,2.7048212555551667,351.7335626340006,
2024-01-03 19:34:00,71.79292104988284,2.2141164682630694,1.8676240913814361,177.1191434064355,90.14299856613782
2024-01-01 15:52:00,80.55338842027047,4.9538586763082,2.5159562359495595,488.5869435273551,70.80782939214471
2024-01-01 05:59:00,76.37698117071605,3.2464918181803304,2.532423779843939,459.44400339618477,68.21126357895527
2024-01-03 16:17:00,79.56855826171295,3.5193692443026583,2.1495355017723825,465.32474381565214,92.98497854860925
2024-01-01 14:21:00,75.93046510437968,1.4277672257749225,2.348198551834588,303.0988459872357,92.04718465811078
2024-01-03 04:25:00,81.48128354874001,3.9844494014073057,3.244353336730302,247.15246732996508,70.57829008025013
2024-01-03 07:05:00,76.11761881270769,4.254612655975169,2.5358556714215768,354.85363928473487,
2024-01-03 02:06:00,67.58010470266291,3.5125814754026257,2.9094876413448283,362.51963963115014,75.03429951913368
2024-01-03 18:41:00,82.2596331615736,4.544491693826251,2.4916229567759003,470.94336183395984,78.43332082689372
2024-01-02 22:10:00,70.26234629513944,8.608419666121272,2.7349425945617596,328.60295438053265,64.52745799937527
2024-01-02 16:38:00,81.26529105121958,5.909844597023048,1.6851739953556444,451.5085668515631,61.95228152116921
2024-01-03 01:02:00,74.5487855927984,1.1005486777592697,3.362776413689435,226.18344882468978,86.43313561094395
2024-01-03 22:38:00,80.88005492598853,1.2500527217858435,2.3718661327787545,116.99746803271323,92.99814326164788
nan,80.67384307433383,4.606142870695218,2.9966053385745104,274.544509156401,57.00972869091214
2024-01-03 04:34:00,77.15071487157685,3.0923538192448943,2.8342022527178976,179.95481042211537,
2024-01-03 15:07:00,77.54267658813565,7.304599924125169,3.09854436724007,411.2197969179478,74.09096097726733
2024-01-03 21:49:00,77.11314308596283,5.503657085704477,1.5697458133009836,421.9106425620206,68.90275679347823
2024-01-02 23:05:00,64.9308762185946,1.6083845058409891,3.3707037304138443,413.218795068052,72.84498752315281
2024-01-02 18:19:00,75.59165109449101,0.7637849874663176,3.159493689408152,285.1289941628511,88.25510365383494
2024-01-02 13:11:00,69.41967911964052,4.499136917630394,3.1675231218041304,457.1476883737342,66.28453568933652
2024-01-01 12:44:00,75.85593571872832,1.4361699843914932,2.434226884458584,278.2284087542058,63.55554363582331
2024-01-01 00:19:00,69.28528726808392,1.9046765565081527,3.092647815781817,339.97057369355,94.37017117451947
2024-01-04 09:43:00,69.07524029386963,1.4454204108698854,2.6503640706155265,185.3839992435536,68.97222256265925
2024-01-03 03:33:00,83.02467250876951,2.4327541707027476,2.5069560719277155,109.54714100648633,92.9638538546687
2024-01-02 06:43:00,80.34723694062095,4.01260443192573,3.0698439485652136,341.78020809886993,78.97207919616756
2024-01-02 12:05:00,74.97928707527923,2.058645127955331,2.7556000658635114,361.2379371770494,67.80064706253154
2024-01-02 07:02:00,75.92384325124512,2.7040543611356247,1.654320833969261,471.61803334185595,71.1145572128954
2024-01-02 23:30:00,73.76041987128495,2.2081304839089677,2.129019243036386,437.92482741739036,75.40416344826518
2024-01-03 20:43:00,77.84938187989762,4.550946184709409,2.744185409516459,410.4124819467394,69.95829312712137
2024-01-02 15:00:00,71.61972816725597,5.330463878674295,3.3076018308920125,380.1201655391086,87.05348374762313
2024-01-01 08:47:00,79.96870131433978,4.860997134451951,3.366001671961593,272.7387284786304,75.10044048584406
2024-01-02 05:03:00,73.73456579492945,7.039352258813892,3.1778232446980823,295.4899968690902,89.02847946158627
2024-01-03 18:43:00,72.90076502084385,0.6910294397295195,2.008625079123083,411.738750368299,89.92021621911957
2024-01-01 18:43:00,75.10856509242421,5.448077806437352,2.4467637496943864,163.528717692089,92.07873454228744
2024-01-03 13:49:00,72.04426585037194,1.7047701335713545,2.3667807893442045,386.99119358540213,86.37642390853524
nan,76.64341174748242,1.946634674017723,2.3773705998290717,349.97826646981326,79.38904700119166
2024-01-02 20:00:00,72.313187053433,0.4045440144839941,1.5995691656821591,189.7527147698841,63.955552764891834
2024-01-01 12:45:00,77.34261801409419,3.623751566492291,1.8472760706788947,278.20028906433504,83.49108648318376
nan,81.08003269455739,0.7730604618080024,1.8065204702855815,412.9016237048846,61.05532914192171
2024-01-03 19:51:00,,3.5499368600708294,2.7345371264740557,146.25907410143762,65.63307856366498
2024-01-02 12:56:00,74.34712271352414,1.030949370078841,,349.6412382248857,89.36032321283444
2024-01-03 22:16:00,77.30665356517711,3.375421678921641,2.1487760053742173,268.35737861718644,89.05492795706031
2024-01-03 01:12:00,72.82071322509296,5.392977059617742,2.3878101807972905,200.2244640459195,77.57098314336713
2024-01-01 16:10:00,77.32160280413332,3.281247739537566,2.1484280992943026,456.56689024917983,87.96591332692338
2024-01-03 07:50:00,77.7769943032587,2.103491259732699,3.014939639283151,291.01534187876587,66.90381408939446
2024-01-04 06:15:00,80.41630888147152,2.6327064734163823,1.834083868723476,495.14134253069244,90.4828691682243
2024-01-03 08:39:00,71.97004976957544,0.6971735913168542,1.6122694683466674,354.04728216434313,82.12986524159265
2024-01-03 20:01:00,70.28612379884763,1.798057852594384,2.8014108451895456,232.23714184446638,89.09627909701423
2024-01-03 21:09:00,73.46211305218128,3.0563647269739675,1.961158303507255,219.74675218201372,74.49556509013088
2024-01-01 20:24:00,70.16123830226451,0.5894445326304724,2.786708553058888,377.4900091723808,60.80005510530163
2024-01-01 21:32:00,77.82249102023748,0.279481510292507,1.6170835469081093,239.3790243172269,96.90028808132672
2024-01-03 04:02:00,69.19124349911795,3.893631057168381,1.9941942459567559,330.9774490484711,86.22663991041273
2024-01-01 08:30:00,86.66508209126344,1.8441349282363453,1.8077677133903634,326.43960159481065,64.27115841485022
2024-01-01 13:14:00,81.47963930786875,2.82307212586562,2.0813466215853484,106.20595718961603,82.41702394021824
2024-01-03 05:01:00,75.06287884800157,3.9171394626177216,2.1577105062658086,377.1770331526526,92.74461631366256
2024-01-04 01:37:00,79.33697246498988,2.6151381350138196,2.490393610391161,326.84512774686766,91.49906834379178
nan,66.81599067844604,4.118162479165592,2.540277290599916,424.13082382657706,92.4056652289071
2024-01-02 04:01:00,87.61686665699779,1.334028651500776,2.7601960778625587,475.6308859890535,59.83044895948551
2024-01-02 01:12:00,72.04892693899755,2.8922157839055016,2.163304243389689,295.381020374396,88.60267195054236
nan,74.3975129305032,0.3700989299835117,2.56404248557099,410.34915863501766,92.9418938159077
2024-01-01 01:59:00,65.72033356405782,2.4797461252650805,3.480234654498673,287.5591103336966,65.26884990732094
nan,77.43143652370448,0.7973060177270148,1.921278551799844,216.94296117451324,81.07225549119379
2024-01-02 01:17:00,69.46827921461445,8.387857634987922,1.8054116154602327,460.36096935344676,84.43762873371567
2024-01-01 00:33:00,75.50827880783015,1.9006060364027402,3.185128204556056,346.66814693401676,85.9048469614937
2024-01-03 00:07:00,72.2786278353773,1.171239967875014,2.3207311979034397,124.23454866853359,83.33347080330375
2024-01-02 06:30:00,69.61128032534828,1.9910878238063325,3.1937673713371444,473.78779958889663,69.7575821278418
2024-01-01 07:01:00,70.97819249118692,2.005533531652591,2.349378021320214,266.88859047290697,65.83385421552538
2024-01-01 17:48:00,,0.6207570121335251,1.5433697236928885,367.3641564411156,70.2229185014528
2024-01-01 22:27:00,68.59254513565588,4.940775929004817,2.249746075786544,483.70555387099745,92.30380959764601
2024-01-04 07:07:00,71.25594164488211,5.348407520814621,2.7202613644672136,313.60549325189015,65.6227854631096
2024-01-01 16:45:00,78.31636690632239,8.33274529392211,2.395109524209616,339.24520916570987,74.90669086093767
2024-01-01 17:19:00,88.01239937437157,5.586143556188502,2.4186859371165843,175.41886461459683,76.80736833961416
2024-01-03 15:37:00,77.38794409776503,4.865808650223915,3.496631884090484,411.2022165621072,92.46572618244258
2024-01-03 09:26:00,70.41369178911356,3.5037629850798337,2.5882543349646827,308.6539561187533,66.36095530144341
2024-01-01 04:29:00,73.16442914963845,3.260609875047857,2.8938795103699846,294.7118269853763,77.22440285502124
2024-01-02 07:37:00,75.15794503076289,2.3066313546697934,2.9419458431704646,171.02350733421082,87.63948987242912
2024-01-01 05:09:00,73.25287524682146,2.935254677094788,1.5003425107359505,276.4547331941338,63.00764432250417
2024-01-01 00:31:00,79.51529083368466,3.077064561935874,2.604921956389394,479.5081963269241,84.56584243175115
2024-01-01 11:14:00,76.08736741507113,3.002626429124601,3.4261125511363257,255.02868246639548,63.42453487358177
2024-01-04 01:06:00,79.53926192454935,4.856427128503858,3.001645645655638,188.72807922044422,75.27841005460175
2024-01-01 00:29:00,73.42778104851185,1.1920373445978019,2.180854840915739,339.4273460514878,63.431516370404246
2024-01-03 22:02:00,81.62750109860629,3.3182755744609693,2.2291424210278628,303.2202669157148,75.11323355604716
2024-01-02 17:47:00,,1.9696160469916792,2.107234395572843,291.8921969481179,59.42665817886633
nan,70.14405065431004,3.6878230660738742,2.7604165404364642,165.30333517128648,90.01085892184601
2024-01-02 10:27:00,85.88660190521111,6.212323854728956,1.6946309793906351,463.4698343477591,63.93807873588237
2024-01-01 01:46:00,65.87511126519442,3.324676412422166,2.0800008276057778,343.14648958323573,67.19459766388448
2024-01-04 05:24:00,71.30630637347537,6.721663432659804,2.4964289514508997,348.5669683603498,76.11554971098475
2024-01-03 16:54:00,71.86486074084803,5.640557989933358,2.5704341406941342,147.45060641955155,59.49292393626168
2024-01-03 02:20:00,87.54153136528282,4.7436203645958575,2.714815339302416,282.2554403506181,92.16115726212152
2024-01-02 13:12:00,84.03429442073255,4.360810150546934,3.09444997210334,333.22158822178477,74.62121982781574
2024-01-01 16:33:00,82.46964071821098,1.1896103024705145,1.826472853603725,469.4302270613339,81.06783601517928
2024-01-04 01:32:00,73.34670668811835,3.007057766024956,1.9500304465427512,332.1296171145974,94.12604417026294
2024-01-02 10:18:00,,5.79078582920328,3.2446256062094463,483.4167476448234,78.19091955408439
2024-01-02 05:49:00,76.84176001920486,8.860298337682286,3.1623178513171535,376.76280500064195,61.45282424088897
2024-01-01 06:00:00,79.88631685151562,0.6792376218680294,3.1431414492005754,162.46526695714851,83.46650199365742
2024-01-01 05:04:00,75.89847690553104,0.5106153575957677,1.9172315579627404,126.01271830730067,89.72406571877221
2024-01-02 19:47:00,74.75266714338375,1.028364770736759,1.6165133446664077,319.3454090133404,86.4141624240721
2024-01-03 18:05:00,73.74110663036811,2.4675851132347777,2.54682971757092,477.7327171606841,62.40684588181123
2024-01-04 03:13:00,73.95180003290419,9.715773934595,3.24008558959085,227.64387495436975,73.6218906499975
2024-01-01 15:10:00,78.0424582433904,2.5065355216518173,1.9750337663544453,453.6742662596924,69.90920525972015
2024-01-03 07:13:00,76.83599899387694,1.8529385579148334,3.308400602376107,158.42875908717357,79.89189562620791
2024-01-03 03:40:00,74.84264314898158,0.9140139800934911,1.7830650035121076,396.461503216224,88.40785506149244
2024-01-01 11:43:00,82.54761996349427,2.5959085810351907,2.096192399859291,266.45582200108527,72.26493967940141
2024-01-03 16:58:00,60.166234656296346,11.625132351978275,2.0965764741923807,105.1760947532968,86.33271501799047
2024-01-01 07:20:00,77.54943623960598,1.279043032281176,1.8022003397437583,215.7722744702191,61.10378844906311
2024-01-03 00:50:00,78.5886935332949,1.4531444741275452,3.245556345671692,260.28633550603695,72.17752600734929
2024-01-01 10:21:00,80.73481434127585,4.607263228592095,2.325179885560475,275.07907765327997,84.29889662905732
2024-01-02 13:15:00,74.67564279473319,6.104213978168019,1.8813149028001828,168.62936180512875,94.31049103825899
2024-01-02 17:38:00,76.03960033691979,1.6166375705814098,1.7944884978755433,346.62893916031896,66.95971566925246
2024-01-01 11:53:00,79.9297419165736,2.742706638774858,2.341828205636147,438.60056384143417,64.60572787342207
2024-01-03 08:43:00,82.4558320214009,4.313877773082559,1.5345767814263744,375.39096517247197,94.54996630588587
2024-01-02 23:35:00,73.49732007410616,2.7123454988465316,1.7421121881919992,419.62587068471635,78.99824583757204
2024-01-03 23:09:00,76.3348789156378,4.043573804806786,1.507396171030757,239.28318398209046,91.33620008156996
nan,83.39286982174379,4.841826732375587,1.5487709324730483,437.6894063291046,70.43224428196257
2024-01-03 03:20:00,64.37986462060574,2.444269424123779,3.494747453696011,102.2739694104335,67.51468783891288
2024-01-04 03:16:00,71.54993700092707,1.9308026424527265,2.3977784320446327,431.11777348351336,71.25468653617095
2024-01-01 21:01:00,82.32917989301481,0.6852679516659846,2.957849557036846,111.04297940556754,80.58799946983243
2024-01-03 04:40:00,80.46268916804152,0.7883743422269862,2.974161497365061,358.4362034861313,65.31755992205039
2024-01-01 16:10:00,77.61222605463347,0.877533564050298,3.260814951915167,182.42851297711073,
2024-01-03 17:12:00,72.7570156344544,4.838184315446769,1.7074915680572156,297.41595092705836,61.85416075438509
2024-01-01 03:18:00,70.5909075050729,6.634674327705049,2.551345003724265,261.69137316087995,85.3739565522133
2024-01-03 16:06:00,72.04392190378813,0.8914343299600207,2.143438721535664,483.0762940155624,75.06807501161927
2024-01-01 04:19:00,82.74004110409346,4.243171008069781,2.5969646713665475,229.25192423807826,92.01013148954603
2024-01-03 15:10:00,71.85778655422327,0.8538538399402309,2.1642390531109914,365.8129847902489,67.998281183546
2024-01-03 22:02:00,75.50711482119829,0.37653095516811264,1.867315895435037,306.8317015896088,91.5148876264974
2024-01-01 08:07:00,71.23146177569127,8.526752310702262,2.8456544539826902,251.56151661258866,62.26516046225793
2024-01-03 00:27:00,,0.9891285346110072,1.5768578817316725,360.43776982118436,83.13860116529295
2024-01-01 08:38:00,72.3063685982678,2.4667897912073156,3.290771053707724,155.91293602187847,94.35672546937256
2024-01-03 07:42:00,,0.31527070494919496,1.7925309054969625,393.0910151946516,85.83362991795939
2024-01-01 05:11:00,66.58308933478587,4.729880740861274,2.730288455862804,334.5585702896759,60.04710920780106
2024-01-03 05:51:00,66.9331588189753,2.076762837931817,3.008409522189118,408.1263376921652,83.48156080682499
2024-01-03 00:52:00,75.03836596660753,2.763841531115936,1.6458549509457863,401.7348725011885,72.35491554136513
2024-01-02 16:57:00,,2.8390275849054083,3.3065891359389212,290.4773843540028,84.47985503704503
2024-01-04 07:43:00,85.52543319667251,1.0068797750921605,2.2123543719721193,267.2999898046887,77.8401612047368
2024-01-01 03:03:00,64.69238443943875,1.3258717724640707,3.4934528514819148,442.317410143077,78.75136469301081
2024-01-03 03:16:00,70.99912350667948,0.7790092799679572,1.637563840893567,464.8524153850426,62.192303416987926
2024-01-02 01:01:00,75.08350433633775,3.3459828302904118,2.9335467890524436,267.7715379456672,75.3705587837364
2024-01-02 05:50:00,73.17433531102108,2.770354877896735,1.8214288873419529,471.7381805980733,71.44733466830213
nan,69.4792727166804,2.485551285120661,2.305385221467126,468.5292443529676,72.9833351155529
2024-01-02 21:37:00,70.21036080252367,4.282025309239132,2.3864249373048008,151.85951195906318,92.59560730923059
2024-01-02 23:21:00,70.04672961250381,3.2477295613650465,2.3123096914374965,285.6970371905973,76.06257990026664
2024-01-01 21:01:00,73.56639152589969,2.2282115501127224,2.175146146455365,422.16305193354657,85.70600195945188
2024-01-03 05:25:00,84.75964544758712,4.3661024577965994,3.03441904148223,159.90149831876613,71.7104672667844
nan,,1.4631588478595947,3.1397790582350407,196.16290140383973,
2024-01-04 00:15:00,80.91450244693762,0.6588487253151835,2.1712283668765684,321.31259315018815,76.37024958731553
2024-01-03 21:54:00,77.53488172914071,1.9981791693319901,2.465289823087341,148.7638615382108,69.68804376331695
2024-01-03 02:00:00,80.5693119899111,1.4235399112304865,2.3435159952605558,234.6226976754118,58.21560797305001
2024-01-02 15:37:00,61.00017848703207,5.591375897547099,2.6870337305530603,305.8857842057305,70.21141418011747
2024-01-03 09:14:00,73.47770989425885,4.1995576939108235,1.8005320505119256,416.58479649915523,56.99148056435383
2024-01-01 06:21:00,81.53567711575357,1.1232354867751349,3.1113698822273737,163.07712380734532,63.64551336723242
2024-01-01 15:58:00,72.14132088625333,0.956139846634958,3.0940254362610635,388.63636799818266,87.42176969951723
2024-01-01 06:56:00,83.81236582434806,1.4980305361058703,2.68082631715618,479.14214212417437,86.48520918102389
2024-01-01 12:21:00,82.41945076883881,2.307825800730107,2.992288455872286,182.8075998668093,62.69511023879863
2024-01-02 04:47:00,72.65434641936268,2.451323072601437,3.4770103358048217,190.86407845499383,63.50151337687904
2024-01-04 01:01:00,72.48418240476822,1.4807983525821622,3.3450160160461033,413.79694077927013,65.62588310846606
2024-01-01 03:16:00,69.93197078822766,2.9392357462479315,2.7228978977316305,153.78195020745213,85.32396943674374
2024-01-01 18:32:00,71.85202884068102,1.3175497420744653,2.5228028475212945,288.1025662470885,75.35246173760717
2024-01-02 20:48:00,68.83705467915543,7.087781297607195,2.569054122804478,265.3802241116994,72.2093181725
2024-01-02 00:32:00,77.14405590216502,2.089126553039805,2.4332290068568954,304.5155574527604,60.67869865176175
2024-01-03 15:39:00,67.71976753326783,4.4247181606965515,2.4604519551690487,307.61358774761686,87.4783291903006
2024-01-02 22:47:00,78.01866508095111,4.737076789963487,2.9640740214690102,323.1045947719248,67.56586854768302
2024-01-03 08:50:00,78.14039348450125,2.3725118820353526,3.48424326166975,427.2129465151701,72.5568525568674
2024-01-01 01:20:00,66.69397797408038,1.6082136789230383,1.5906285944994372,271.2972529566778,74.62776979951467
2024-01-04 04:53:00,82.74909303164169,0.6611734794351686,1.960376243906899,186.22925767570683,91.99519636582771
2024-01-01 22:53:00,77.5680464720761,1.2257436465760436,1.9204152737062012,414.3140601122072,86.31036196338479
2024-01-02 01:09:00,78.74849010722434,2.0994596767157647,ERROR,491.71533293004853,71.40067075442057
2024-01-02 00:02:00,71.20667399228614,1.2097902444605761,2.339447701318645,150.33121968077097,59.410646885908214
2024-01-03 03:10:00,78.1118955923656,1.7890244055108224,2.5502645342432277,204.18329397991607,79.39683860991963
2024-01-03 02:15:00,80.63196724861032,7.882585907073315,2.438304670584704,490.9507828485056,72.41521289296962
2024-01-04 08:22:00,74.50695800497661,1.9660351624151908,3.2073625737632474,188.60986277857515,71.34599011219333
2024-01-02 23:01:00,85.00961229624181,3.384883097472425,2.499439602175019,268.93840969796656,93.32331146600187
nan,75.22032317456468,4.775997927833117,2.8356919832980916,133.46148589692234,85.82595513761355
2024-01-04 01:40:00,80.70392900226237,7.320998899568113,1.5389670374403617,222.0382037417312,74.37238234575003
2024-01-02 02:39:00,76.46504403629328,3.5891572580013786,2.8049088891342304,203.67658645188405,80.96628310702782
2024-01-04 02:02:00,77.92760766428434,0.08930882720308594,1.9819034299019325,483.06995775977936,68.09970348236813
2024-01-02 19:21:00,66.64333866182614,2.9704574754288613,3.2337372118268344,156.23333255845387,82.10929063268955
2024-01-03 15:54:00,76.85526869107682,0.9721245178282403,3.003108377109312,223.9982155608585,59.7506868490948
2024-01-04 06:21:00,71.32512449371367,1.4699060289611863,1.7185737994242205,131.86896688126927,82.8899584961172
2024-01-04 00:01:00,70.76800847111156,2.4214871797125666,1.7069432071773443,368.79272771714426,88.02172373313167
2024-01-03 08:33:00,83.7205159223299,4.692267492331336,2.085996574733145,494.51170473882,81.58701911676005
2024-01-04 07:11:00,73.93114875968826,2.452863066684652,1.7515271902526102,161.27317003051843,75.7805361843118
